,sbj,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,goal,rt_max,value diff,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L)
2897,12,38,4.006,1,1.1,1.1,0.208187718,0.791812282,-1,8.678063722859527,5.0,0.0,7.0,0.75
2898,12,38,1.457,0,1.1,0.95,0.617707618,0.382292382,1,8.678063722859527,5.0,0.0,3.0,-0.25
2899,12,39,4.284,0,1.25,1.1,0.581827309,0.418172691,-1,8.678063722859527,5.0,0.0,3.0,-0.25
2900,12,39,2.485,0,0.95,0.95,0.649663138,0.350336862,1,8.678063722859527,5.0,0.0,3.0,-0.25
2901,12,40,4.664,1,0.95,1.1,0.62754491,0.37245509,-1,8.678063722859527,5.0,0.0,3.0,-0.25
2902,12,40,2.982,0,1.1,1.25,0.712522046,0.287477954,1,8.678063722859527,5.0,0.0,2.0,-0.5
2903,12,41,2.502,1,1.1,0.95,0.368694012,0.631305988,-1,8.678063722859527,5.0,0.0,5.0,0.25
2904,12,41,3.131,0,1.1,0.8,0.747193347,0.252806653,1,8.678063722859527,4.0,-1.0,2.0,-0.5
2905,12,42,4.981,0,1.1,2.0,0.490687219,0.509312781,-1,8.678063722859527,7.0,2.0,4.0,0.0
2906,12,42,2.125,1,0.95,1.4,0.354823529,0.645176471,1,8.678063722859527,6.0,1.0,5.0,0.25
2907,12,43,1.723,1,0.8,1.1,0.50418888,0.49581112,-1,8.678063722859527,6.0,1.0,4.0,0.0
2908,12,43,1.741,1,1.25,0.95,0.451464675,0.548535325,1,8.678063722859527,4.0,-1.0,4.0,0.0
2909,12,44,2.724,0,0.95,0.8,0.702391497,0.297608503,-1,8.678063722859527,5.0,0.0,2.0,-0.5
2910,12,44,7.726,1,1.25,1.55,0.486927259,0.513072741,1,8.678063722859527,6.0,1.0,4.0,0.0
2911,12,45,2.253,1,1.4,1.25,0.382697201,0.617302799,-1,8.678063722859527,5.0,0.0,5.0,0.25
2912,12,45,2.261,1,0.5,1.1,0.298098187,0.701901813,1,8.678063722859527,6.0,1.0,6.0,0.5
2913,12,46,1.817,0,1.1,1.4,0.634562466,0.365437534,-1,8.678063722859527,6.0,1.0,3.0,-0.25
2914,12,46,1.268,0,1.1,0.95,0.533123028,0.466876972,1,8.678063722859527,5.0,0.0,4.0,0.0
2915,12,47,1.894,1,2.0,2.3,0.360225141,0.639774859,-1,8.678063722859527,6.0,1.0,5.0,0.25
2916,12,47,3.11,1,1.25,1.1,0.399762752,0.600237248,1,8.678063722859527,5.0,0.0,5.0,0.25
2917,12,48,2.026,1,1.1,1.1,0.385840708,0.614159292,-1,8.678063722859527,5.0,0.0,5.0,0.25
2918,12,48,2.557,0,1.4,1.25,0.564067487,0.435932513,1,8.678063722859527,5.0,0.0,3.0,-0.25
2919,12,49,5.165,1,1.1,1.1,0.399063032,0.600936968,-1,8.678063722859527,5.0,0.0,5.0,0.25
2920,12,49,3.128,0,1.1,1.4,0.510869565,0.489130435,1,8.678063722859527,6.0,1.0,4.0,0.0
2921,12,50,4.468,0,1.25,1.1,0.659943715,0.340056285,-1,8.678063722859527,5.0,0.0,3.0,-0.25
2922,12,50,2.172,0,1.1,1.1,0.527163904,0.472836096,1,8.678063722859527,5.0,0.0,4.0,0.0
2923,12,51,2.687,0,1.4,1.1,0.662598082,0.337401918,-1,8.678063722859527,4.0,-1.0,3.0,-0.25
2924,12,51,2.781,1,1.4,0.8,0.303487954,0.696512046,1,8.678063722859527,4.0,-1.0,6.0,0.5
2925,12,52,1.845,1,0.5,1.1,0.371815718,0.628184282,-1,8.678063722859527,6.0,1.0,5.0,0.25
2926,12,52,1.806,0,2.0,1.1,0.643229167,0.356770833,1,8.678063722859527,3.0,-2.0,3.0,-0.25
2927,12,53,5.522,1,0.95,0.95,0.390800435,0.609199565,-1,8.678063722859527,5.0,0.0,5.0,0.25
2928,12,53,1.993,1,0.8,1.1,0.374310085,0.625689915,1,8.678063722859527,6.0,1.0,5.0,0.25
2929,12,54,4.278,0,1.1,1.1,0.688405797,0.311594203,-1,8.678063722859527,5.0,0.0,2.0,-0.5
2930,12,54,2.642,1,0.95,0.95,0.32629108,0.67370892,1,8.678063722859527,5.0,0.0,6.0,0.5
2931,12,55,2.623,0,0.95,1.1,0.479544496,0.520455504,-1,8.678063722859527,5.0,0.0,4.0,0.0
2932,12,55,3.105,0,1.1,1.1,0.561726212,0.438273788,1,8.678063722859527,5.0,0.0,3.0,-0.25
2933,12,56,2.588,1,2.0,0.8,0.334621329,0.665378671,-1,8.678063722859527,3.0,-2.0,5.0,0.25
2934,12,56,4.473,0,0.95,1.1,0.587748715,0.412251285,1,8.678063722859527,5.0,0.0,3.0,-0.25
2935,12,57,2.581,1,1.1,1.1,0.405269275,0.594730725,-1,8.678063722859527,5.0,0.0,5.0,0.25
2936,12,57,1.413,0,2.3,1.1,0.646850672,0.353149328,1,8.678063722859527,3.0,-2.0,3.0,-0.25
2937,12,58,1.601,0,1.55,1.55,0.537442015,0.462557985,-1,8.678063722859527,5.0,0.0,4.0,0.0
2938,12,58,1.6,0,1.55,0.8,0.70292887,0.29707113,1,8.678063722859527,4.0,-1.0,2.0,-0.5
2939,12,59,2.664,0,1.25,1.1,0.426244344,0.573755656,-1,8.678063722859527,5.0,0.0,5.0,0.25
2940,12,59,1.747,1,1.55,1.55,0.412135089,0.587864911,1,8.678063722859527,5.0,0.0,5.0,0.25
2941,12,60,3.32,1,1.1,1.25,0.407086939,0.592913061,-1,8.678063722859527,5.0,0.0,5.0,0.25
2942,12,60,4.233,1,2.0,2.3,0.515473659,0.484526341,1,8.678063722859527,6.0,1.0,4.0,0.0
2943,12,61,2.356,1,2.0,1.1,0.281848929,0.718151071,-1,8.678063722859527,3.0,-2.0,6.0,0.5
2944,12,61,2.041,0,1.1,1.1,0.754532092,0.245467908,1,8.678063722859527,5.0,0.0,2.0,-0.5
2945,12,62,3.163,0,1.25,0.95,0.33449257,0.66550743,-1,8.678063722859527,4.0,-1.0,5.0,0.25
2946,12,62,6.414,1,1.1,1.1,0.749610228,0.250389772,1,8.678063722859527,5.0,0.0,2.0,-0.5
2947,12,63,2.523,0,1.55,0.8,0.493063813,0.506936187,-1,8.678063722859527,4.0,-1.0,4.0,0.0
2948,12,63,2.066,1,0.95,1.1,0.43148688,0.56851312,1,8.678063722859527,5.0,0.0,5.0,0.25
2949,12,64,1.712,0,0.95,1.4,0.440420561,0.559579439,-1,8.678063722859527,6.0,1.0,5.0,0.25
2950,12,64,3.344,0,1.25,1.1,0.491925837,0.508074163,1,8.678063722859527,5.0,0.0,4.0,0.0
2951,12,65,3.851,0,1.4,0.8,0.524798754,0.475201246,-1,8.678063722859527,4.0,-1.0,4.0,0.0
2952,12,65,1.771,0,2.0,0.8,0.643139469,0.356860531,1,8.678063722859527,3.0,-2.0,3.0,-0.25
2953,12,66,3.017,0,0.95,0.95,0.496188266,0.503811734,-1,8.678063722859527,5.0,0.0,4.0,0.0
2954,12,66,4.325,0,0.95,0.8,0.548901734,0.451098266,1,8.678063722859527,5.0,0.0,4.0,0.0
2955,12,67,1.653,1,0.65,1.1,0.412583182,0.587416818,1,8.678063722859527,6.0,1.0,5.0,0.25
2956,12,68,1.701,0,0.65,1.1,0.725455614,0.274544386,-1,8.678063722859527,6.0,1.0,2.0,-0.5
2957,12,68,1.831,1,0.95,0.95,0.410704533,0.589295467,1,8.678063722859527,5.0,0.0,5.0,0.25
2958,12,69,4.7,0,0.8,1.55,0.655670103,0.344329897,-1,8.678063722859527,6.0,1.0,3.0,-0.25
2959,12,69,2.366,0,1.85,1.1,0.656117147,0.343882853,1,8.678063722859527,4.0,-1.0,3.0,-0.25
2960,12,70,2.951,1,1.1,0.95,0.393628319,0.606371681,-1,8.678063722859527,5.0,0.0,5.0,0.25
2961,12,70,3.928,0,0.95,1.85,0.60625,0.39375,1,8.678063722859527,7.0,2.0,3.0,-0.25
2962,12,71,3.977,0,1.25,1.55,0.369334369,0.630665631,-1,8.678063722859527,6.0,1.0,5.0,0.25
2963,12,71,0.745,0,1.4,1.1,0.217449664,0.782550336,1,8.678063722859527,4.0,-1.0,7.0,0.75
2964,12,72,4.255,1,0.95,1.85,0.234071093,0.765928907,-1,8.678063722859527,7.0,2.0,6.0,0.5
2965,12,72,0.589,0,1.1,2.0,0.0,1.0,1,8.678063722859527,7.0,2.0,8.0,1.0
2966,12,73,2.853,1,1.85,1.1,0.237811294,0.762188706,-1,8.678063722859527,4.0,-1.0,6.0,0.5
2967,12,73,2.382,0,1.1,0.95,0.488123515,0.511876485,1,8.678063722859527,5.0,0.0,4.0,0.0
2968,12,74,3.495,1,0.95,1.25,0.362804006,0.637195994,-1,8.678063722859527,6.0,1.0,5.0,0.25
2969,12,74,2.128,0,1.1,1.25,0.510941476,0.489058524,1,8.678063722859527,5.0,0.0,4.0,0.0
2970,12,75,2.91,1,2.3,1.1,0.367193378,0.632806622,-1,8.678063722859527,3.0,-2.0,5.0,0.25
2971,12,75,1.814,1,1.1,1.1,0.405733186,0.594266814,1,8.678063722859527,5.0,0.0,5.0,0.25
2972,12,76,2.451,1,1.1,1.25,0.284781722,0.715218278,-1,8.678063722859527,5.0,0.0,6.0,0.5
2973,12,76,1.919,1,0.8,1.55,0.524231371,0.475768629,1,8.678063722859527,6.0,1.0,4.0,0.0
2974,12,77,1.703,1,0.95,1.1,0.402818555,0.597181445,-1,8.678063722859527,5.0,0.0,5.0,0.25
2975,12,77,1.829,1,0.8,1.25,0.450410959,0.549589041,1,8.678063722859527,6.0,1.0,4.0,0.0
2976,12,78,1.608,1,0.8,1.25,0.379353234,0.620646766,-1,8.678063722859527,6.0,1.0,5.0,0.25
2977,12,78,5.215,1,0.95,1.25,0.531306261,0.468693739,1,8.678063722859527,6.0,1.0,4.0,0.0
2978,12,79,1.497,0,1.1,0.8,0.839011356,0.160988644,-1,8.678063722859527,4.0,-1.0,1.0,-0.75
2979,12,79,1.722,1,0.95,1.1,0.418118467,0.581881533,1,8.678063722859527,5.0,0.0,5.0,0.25
2980,12,80,3.094,0,1.1,0.95,0.656960511,0.343039489,-1,8.678063722859527,5.0,0.0,3.0,-0.25
2981,12,80,1.948,0,1.1,1.25,0.617043121,0.382956879,1,8.678063722859527,5.0,0.0,3.0,-0.25
2982,12,81,3.902,0,1.1,1.1,0.287801128,0.712198872,-1,8.678063722859527,5.0,0.0,6.0,0.5
2983,12,81,2.361,0,1.25,1.25,0.568826768,0.431173232,1,8.678063722859527,5.0,0.0,3.0,-0.25
2984,12,82,1.409,0,1.4,0.95,0.628105039,0.371894961,-1,8.678063722859527,4.0,-1.0,3.0,-0.25
2985,12,82,1.359,0,1.4,0.95,0.546725533,0.453274467,1,8.678063722859527,4.0,-1.0,4.0,0.0
2986,12,83,1.559,1,0.95,1.55,0.392559333,0.607440667,-1,8.678063722859527,6.0,1.0,5.0,0.25
2987,12,83,3.505,0,1.25,0.95,0.529955291,0.470044709,1,8.678063722859527,4.0,-1.0,4.0,0.0
2988,12,84,1.477,0,1.1,1.85,0.67027759,0.32972241,-1,8.678063722859527,6.0,1.0,2.0,-0.5
2989,12,84,1.759,1,1.25,1.4,0.354747015,0.645252985,1,8.678063722859527,5.0,0.0,5.0,0.25
2990,12,85,3.069,1,1.25,0.95,0.186848724,0.813151276,-1,8.678063722859527,4.0,-1.0,7.0,0.75
2991,12,85,2.437,0,1.4,0.95,0.425933525,0.574066475,1,8.678063722859527,4.0,-1.0,5.0,0.25
2992,12,86,2.134,1,1.1,1.25,0.301780694,0.698219306,-1,8.678063722859527,5.0,0.0,6.0,0.5
2993,12,86,1.846,1,1.1,2.0,0.346560847,0.653439153,1,8.678063722859527,7.0,2.0,5.0,0.25
2994,12,87,2.817,0,1.1,2.0,0.52776503,0.47223497,-1,8.678063722859527,7.0,2.0,4.0,0.0
2995,12,87,6.845,0,1.1,0.95,0.459515984,0.540484016,1,8.678063722859527,5.0,0.0,4.0,0.0
2996,12,88,2.134,1,1.25,1.25,0.500540541,0.499459459,-1,8.678063722859527,5.0,0.0,4.0,0.0
2997,12,88,3.491,0,1.55,1.1,0.636433513,0.363566487,1,8.678063722859527,4.0,-1.0,3.0,-0.25
2998,12,89,1.617,1,0.95,0.5,0.430426716,0.569573284,-1,8.678063722859527,4.0,-1.0,5.0,0.25
2999,12,89,2.384,1,1.1,1.1,0.211000902,0.788999098,1,8.678063722859527,5.0,0.0,7.0,0.75
3000,12,90,1.461,0,2.0,1.1,0.668720055,0.331279945,-1,8.678063722859527,3.0,-2.0,2.0,-0.5
3001,12,90,1.764,1,1.1,0.8,0.382086168,0.617913832,1,8.678063722859527,4.0,-1.0,5.0,0.25
3002,12,91,2.339,1,1.4,0.95,0.550662676,0.449337324,-1,8.678063722859527,4.0,-1.0,4.0,0.0
3003,12,91,2.886,0,1.1,0.65,0.527893422,0.472106578,1,8.678063722859527,4.0,-1.0,4.0,0.0
3004,12,92,5.991,0,1.1,1.1,0.586439334,0.413560666,-1,8.678063722859527,5.0,0.0,3.0,-0.25
3005,12,92,2.924,0,2.3,2.0,0.86627907,0.13372093,1,8.678063722859527,4.0,-1.0,1.0,-0.75
3006,12,93,2.199,1,1.1,0.8,0.319236016,0.680763984,-1,8.678063722859527,4.0,-1.0,6.0,0.5
3007,12,93,1.612,0,1.1,1.1,0.70471464,0.29528536,1,8.678063722859527,5.0,0.0,2.0,-0.5
3008,12,94,2.462,1,1.55,3.0,0.34121929,0.65878071,-1,8.678063722859527,8.0,3.0,5.0,0.25
3009,12,94,1.905,0,0.95,1.25,0.614990391,0.385009609,1,8.678063722859527,6.0,1.0,3.0,-0.25
3010,12,95,1.067,0,2.3,2.0,0.6156283,0.3843717,-1,8.678063722859527,4.0,-1.0,3.0,-0.25
3011,12,95,2.184,0,1.1,1.85,0.537087912,0.462912088,1,8.678063722859527,6.0,1.0,4.0,0.0
3012,12,96,1.669,1,0.95,1.1,0.343918514,0.656081486,1,8.678063722859527,5.0,0.0,5.0,0.25
3013,12,97,1.925,1,0.8,0.95,0.439480519,0.560519481,-1,8.678063722859527,5.0,0.0,5.0,0.25
3014,12,97,2.722,0,1.1,2.0,0.589272594,0.410727406,1,8.678063722859527,7.0,2.0,3.0,-0.25
3015,12,98,1.135,0,2.0,1.1,0.636123348,0.363876652,-1,8.678063722859527,3.0,-2.0,3.0,-0.25
3016,12,98,4.781,1,0.8,1.4,0.155197657,0.844802343,1,8.678063722859527,6.0,1.0,7.0,0.75
3017,12,99,3.665,0,1.1,0.95,0.74898374,0.25101626,-1,8.678063722859527,5.0,0.0,2.0,-0.5
3018,12,99,0.923,0,0.8,2.0,0.520043337,0.479956663,1,8.678063722859527,7.0,2.0,4.0,0.0
3019,12,100,3.337,0,0.8,1.1,0.847328244,0.152671756,-1,8.678063722859527,6.0,1.0,1.0,-0.75
3020,12,100,2.715,1,0.8,0.95,0.39204213,0.60795787,1,8.678063722859527,5.0,0.0,5.0,0.25
3021,12,101,1.621,1,1.1,1.25,0.399753239,0.600246761,-1,8.678063722859527,5.0,0.0,5.0,0.25
3022,12,101,1.932,0,1.1,0.95,0.696750903,0.303249097,1,8.678063722859527,5.0,0.0,2.0,-0.5
3023,12,102,4.467,0,1.1,1.1,0.250491159,0.749508841,-1,8.678063722859527,5.0,0.0,6.0,0.5
3024,12,102,2.508,1,1.55,3.0,0.388045541,0.611954459,1,8.678063722859527,8.0,3.0,5.0,0.25
3025,12,103,1.513,0,0.95,1.1,0.420520231,0.579479769,-1,8.678063722859527,5.0,0.0,5.0,0.25
3026,12,103,1.277,0,2.0,1.1,0.594361785,0.405638215,1,8.678063722859527,3.0,-2.0,3.0,-0.25
3027,12,104,2.373,1,1.25,1.4,0.332911926,0.667088074,-1,8.678063722859527,5.0,0.0,6.0,0.5
3028,12,104,2.415,0,3.0,0.95,0.554301834,0.445698166,1,8.678063722859527,1.0,-4.0,4.0,0.0
3029,12,105,1.853,1,1.1,0.95,0.358337831,0.641662169,-1,8.678063722859527,5.0,0.0,5.0,0.25
3030,12,105,5.03,0,2.0,1.1,0.777330265,0.222669735,1,8.678063722859527,3.0,-2.0,2.0,-0.5
3031,12,106,1.472,1,0.95,1.4,0.440597954,0.559402046,-1,8.678063722859527,6.0,1.0,5.0,0.25
3032,12,106,1.638,1,1.1,1.1,0.411764706,0.588235294,1,8.678063722859527,5.0,0.0,5.0,0.25
3033,12,107,6.25,1,1.85,0.95,0.514936806,0.485063194,-1,8.678063722859527,3.0,-2.0,4.0,0.0
3034,12,107,1.72,0,0.8,1.1,0.686627907,0.313372093,1,8.678063722859527,6.0,1.0,2.0,-0.5
3035,12,108,2.147,1,1.55,1.1,0.386716658,0.613283342,-1,8.678063722859527,4.0,-1.0,5.0,0.25
3036,12,108,1.208,0,0.8,1.1,0.394039735,0.605960265,1,8.678063722859527,6.0,1.0,5.0,0.25
3037,12,109,2.173,1,1.1,1.1,0.503102625,0.496897375,-1,8.678063722859527,5.0,0.0,4.0,0.0
3038,12,109,6.303,1,0.95,0.5,0.396319213,0.603680787,1,8.678063722859527,4.0,-1.0,5.0,0.25
3039,12,110,1.871,0,0.95,2.0,0.563335115,0.436664885,-1,8.678063722859527,7.0,2.0,3.0,-0.25
3040,12,110,1.81,1,0.95,1.55,0.364640884,0.635359116,1,8.678063722859527,6.0,1.0,5.0,0.25
3041,12,111,2.146,0,0.8,1.1,0.54473439,0.45526561,-1,8.678063722859527,6.0,1.0,4.0,0.0
3042,12,111,2.031,0,1.1,1.1,0.584441162,0.415558838,1,8.678063722859527,5.0,0.0,3.0,-0.25
3043,12,112,3.778,0,0.8,1.4,0.465325569,0.534674431,-1,8.678063722859527,6.0,1.0,4.0,0.0
3044,12,112,1.511,1,0.95,2.0,0.361350099,0.638649901,1,8.678063722859527,7.0,2.0,5.0,0.25
3045,12,113,1.974,1,3.0,0.95,0.362715299,0.637284701,-1,8.678063722859527,1.0,-4.0,5.0,0.25
3046,12,113,1.582,0,2.0,1.4,0.673830594,0.326169406,1,8.678063722859527,4.0,-1.0,2.0,-0.5
3047,12,114,1.914,1,1.1,1.1,0.393258427,0.606741573,-1,8.678063722859527,5.0,0.0,5.0,0.25
3048,12,114,1.433,0,1.1,1.1,0.661549197,0.338450803,1,8.678063722859527,5.0,0.0,3.0,-0.25
3049,12,115,3.997,1,1.1,0.65,0.554415812,0.445584188,-1,8.678063722859527,4.0,-1.0,4.0,0.0
3050,12,115,1.773,0,1.1,1.1,0.869148336,0.130851664,1,8.678063722859527,5.0,0.0,1.0,-0.75
3051,12,116,1.766,1,2.0,1.4,0.408833522,0.591166478,-1,8.678063722859527,4.0,-1.0,5.0,0.25
3052,12,116,1.225,0,1.85,0.95,0.568979592,0.431020408,1,8.678063722859527,3.0,-2.0,3.0,-0.25
3053,12,117,2.914,0,1.1,0.95,0.45435827,0.54564173,1,8.678063722859527,5.0,0.0,4.0,0.0
3054,12,118,1.188,0,1.1,1.1,0.54040404,0.45959596,-1,8.678063722859527,5.0,0.0,4.0,0.0
3055,12,118,1.666,1,0.95,1.4,0.415366146,0.584633854,1,8.678063722859527,6.0,1.0,5.0,0.25
3056,12,119,1.682,1,0.95,1.25,0.397146254,0.602853746,-1,8.678063722859527,6.0,1.0,5.0,0.25
3057,12,119,3.874,0,1.1,1.25,0.626578645,0.373421355,1,8.678063722859527,5.0,0.0,3.0,-0.25
3058,13,0,2.075,1,1.55,0.5,0.407991588,0.592008412,-1,10.282856742921489,3.0,-2.0,5.0,0.25
3059,13,0,3.026,0,1.55,0.95,0.612698413,0.387301587,1,10.282856742921489,4.0,-1.0,3.0,-0.25
3060,13,1,7.535,1,1.55,0.95,0.522021954,0.477978046,-1,10.282856742921489,4.0,-1.0,4.0,0.0
3061,13,1,6.085,0,1.4,0.65,0.451129116,0.548870884,1,10.282856742921489,4.0,-1.0,4.0,0.0
3062,13,2,4.586,0,1.25,1.55,0.546617916,0.453382084,-1,10.282856742921489,6.0,1.0,4.0,0.0
3063,13,2,2.973,1,0.5,1.25,0.56374033,0.43625967,1,10.282856742921489,6.0,1.0,3.0,-0.25
3064,13,3,8.661,0,1.7,2.0,0.500412201,0.499587799,-1,10.282856742921489,6.0,1.0,4.0,0.0
3065,13,3,2.403,0,1.7,0.2,0.577566712,0.422433288,1,10.282856742921489,2.0,-3.0,3.0,-0.25
3066,13,4,3.957,0,0.65,1.7,0.66206717,0.33793283,-1,10.282856742921489,7.0,2.0,3.0,-0.25
3067,13,4,4.994,0,1.4,1.25,0.41400746,0.58599254,1,10.282856742921489,5.0,0.0,5.0,0.25
3068,13,5,9.202,0,0.45,1.4,0.448380787,0.551619213,-1,10.282856742921489,7.0,2.0,4.0,0.0
3069,13,5,8.129,1,0.8,1.1,0.595153155,0.404846845,1,10.282856742921489,6.0,1.0,3.0,-0.25
3070,13,6,2.922,1,0.45,0.15,0.334553441,0.665446559,-1,10.282856742921489,4.0,-1.0,5.0,0.25
3071,13,6,2.724,1,0.2,0.95,0.503681885,0.496318115,1,10.282856742921489,6.0,1.0,4.0,0.0
3072,13,7,5.625,1,1.4,0.8,0.573540561,0.426459439,-1,10.282856742921489,4.0,-1.0,3.0,-0.25
3073,13,7,2.958,1,0.65,1.7,0.460446247,0.539553753,1,10.282856742921489,7.0,2.0,4.0,0.0
3074,13,8,4.227,1,1.7,0.2,0.570133468,0.429866532,-1,10.282856742921489,2.0,-3.0,3.0,-0.25
3075,13,8,6.325,0,0.8,0.8,0.561540973,0.438459027,1,10.282856742921489,5.0,0.0,3.0,-0.25
3076,13,9,2.575,0,0.5,1.7,0.755339806,0.244660194,-1,10.282856742921489,7.0,2.0,2.0,-0.5
3077,13,9,2.982,0,1.55,0.95,0.527508091,0.472491909,1,10.282856742921489,4.0,-1.0,4.0,0.0
3078,13,10,1.625,0,0.0,0.8,0.661538462,0.338461538,-1,10.282856742921489,6.0,1.0,3.0,-0.25
3079,13,10,2.517,1,0.5,1.7,0.402065952,0.597934048,1,10.282856742921489,7.0,2.0,5.0,0.25
3080,13,11,2.323,1,0.65,0.5,0.367628067,0.632371933,-1,10.282856742921489,5.0,0.0,5.0,0.25
3081,13,11,4.855,0,0.8,0.5,0.632296549,0.367703451,1,10.282856742921489,4.0,-1.0,3.0,-0.25
3082,13,12,2.629,1,1.7,0.95,0.488779003,0.511220997,-1,10.282856742921489,4.0,-1.0,4.0,0.0
3083,13,12,5.389,0,1.4,0.65,0.507700872,0.492299128,1,10.282856742921489,4.0,-1.0,4.0,0.0
3084,13,13,5.584,0,1.4,1.25,0.461296878,0.538703122,-1,10.282856742921489,5.0,0.0,4.0,0.0
3085,13,13,8.752,0,0.65,0.5,0.824933041,0.175066959,1,10.282856742921489,5.0,0.0,1.0,-0.75
3086,13,14,1.722,0,0.5,1.25,0.474509804,0.525490196,-1,10.282856742921489,6.0,1.0,4.0,0.0
3087,13,14,6.138,1,1.4,0.8,0.507657217,0.492342783,1,10.282856742921489,4.0,-1.0,4.0,0.0
3088,13,15,4.294,0,0.8,1.1,0.556849835,0.443150165,-1,10.282856742921489,6.0,1.0,3.0,-0.25
3089,13,16,3.248,1,1.4,0.65,0.48429803,0.51570197,-1,10.282856742921489,4.0,-1.0,4.0,0.0
3090,13,16,8.571,0,1.7,1.4,0.4957723,0.5042277,1,10.282856742921489,4.0,-1.0,4.0,0.0
3091,13,17,2.352,1,0.35,1.4,0.611796982,0.388203018,1,10.282856742921489,7.0,2.0,3.0,-0.25
3092,13,18,2.965,1,0.95,0.95,0.471092077,0.528907923,-1,10.282856742921489,5.0,0.0,4.0,0.0
3093,13,18,2.796,1,0.65,1.7,0.611917494,0.388082506,1,10.282856742921489,7.0,2.0,3.0,-0.25
3094,13,19,7.217,0,1.55,1.1,0.588169953,0.411830047,1,10.282856742921489,4.0,-1.0,3.0,-0.25
3095,13,20,2.685,1,0.65,0.35,0.385336049,0.614663951,-1,10.282856742921489,4.0,-1.0,5.0,0.25
3096,13,20,2.216,0,0.45,0.15,0.481481481,0.518518519,1,10.282856742921489,4.0,-1.0,4.0,0.0
3097,13,21,2.143,0,0.35,1.4,0.678719008,0.321280992,-1,10.282856742921489,7.0,2.0,2.0,-0.5
3098,13,21,4.222,1,1.4,1.4,0.380874762,0.619125238,1,10.282856742921489,5.0,0.0,5.0,0.25
3099,13,22,3.143,1,1.7,1.25,0.446706968,0.553293032,-1,10.282856742921489,4.0,-1.0,4.0,0.0
3100,13,22,8.159,1,1.25,1.55,0.35620915,0.64379085,1,10.282856742921489,6.0,1.0,5.0,0.25
3101,13,23,6.03,0,0.8,0.95,0.502819237,0.497180763,-1,10.282856742921489,5.0,0.0,4.0,0.0
3102,13,23,2.066,0,0.95,0.35,0.646302251,0.353697749,1,10.282856742921489,4.0,-1.0,3.0,-0.25
3103,13,24,8.023,1,0.5,1.7,0.448921971,0.551078029,-1,10.282856742921489,7.0,2.0,4.0,0.0
3104,13,24,6.417,0,0.8,0.65,0.302321957,0.697678043,1,10.282856742921489,5.0,0.0,6.0,0.5
3105,13,25,4.24,1,2.0,0.95,0.47752395,0.52247605,-1,10.282856742921489,3.0,-2.0,4.0,0.0
3106,13,25,3.729,1,1.7,2.0,0.508521934,0.491478066,1,10.282856742921489,6.0,1.0,4.0,0.0
3107,13,26,2.155,0,1.55,0.8,0.560262229,0.439737771,1,10.282856742921489,4.0,-1.0,3.0,-0.25
3108,13,27,3.17,1,1.55,0.8,0.585316795,0.414683205,-1,10.282856742921489,4.0,-1.0,3.0,-0.25
3109,13,27,1.42,0,1.55,0.5,0.520422535,0.479577465,1,10.282856742921489,3.0,-2.0,4.0,0.0
3110,13,28,8.323,0,1.4,1.4,0.459360059,0.540639941,-1,10.282856742921489,5.0,0.0,4.0,0.0
3111,13,28,2.756,0,0.95,0.95,0.435776488,0.564223512,1,10.282856742921489,5.0,0.0,5.0,0.25
3112,13,29,2.384,1,0.8,0.65,0.375510204,0.624489796,-1,10.282856742921489,5.0,0.0,5.0,0.25
3113,13,29,5.361,0,0.65,0.35,0.272061657,0.727938343,1,10.282856742921489,4.0,-1.0,6.0,0.5
3114,13,30,5.24,1,1.55,1.1,0.441730076,0.558269924,-1,10.282856742921489,4.0,-1.0,5.0,0.25
3115,13,30,2.69,0,2.0,0.95,0.462985194,0.537014806,1,10.282856742921489,3.0,-2.0,4.0,0.0
3116,13,31,3.112,0,1.25,0.65,0.522316865,0.477683135,-1,10.282856742921489,4.0,-1.0,4.0,0.0
3117,13,31,3.691,1,1.7,2.0,0.584158416,0.415841584,1,10.282856742921489,6.0,1.0,3.0,-0.25
3118,13,32,1.838,1,0.8,0.5,0.2566646,0.7433354,-1,10.282856742921489,4.0,-1.0,6.0,0.5
3119,13,32,3.081,1,0.8,0.95,0.525803311,0.474196689,1,10.282856742921489,5.0,0.0,4.0,0.0
3120,13,33,1.973,1,1.55,0.95,0.400405474,0.599594526,-1,10.282856742921489,4.0,-1.0,5.0,0.25
3121,13,33,3.734,0,1.85,1.55,0.585666968,0.414333032,1,10.282856742921489,4.0,-1.0,3.0,-0.25
3122,13,34,1.872,1,0.95,0.35,0.607580175,0.392419825,-1,10.282856742921489,4.0,-1.0,3.0,-0.25
3123,13,34,1.798,1,1.25,0.65,0.483870968,0.516129032,1,10.282856742921489,4.0,-1.0,4.0,0.0
3124,13,35,1.676,0,0.65,1.7,0.568019093,0.431980907,-1,10.282856742921489,7.0,2.0,3.0,-0.25
3125,13,35,7.156,0,0.5,1.7,0.489379542,0.510620458,1,10.282856742921489,7.0,2.0,4.0,0.0
3126,13,36,9.76,1,0.8,1.7,0.52504716,0.47495284,-1,10.282856742921489,7.0,2.0,4.0,0.0
3127,13,36,3.874,1,0.45,1.4,0.479091378,0.520908622,1,10.282856742921489,7.0,2.0,4.0,0.0
