,sbj,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,react_time,goal,RT,rt_max,value diff,Right Value - Left Value,gaze diff,Dwell Time Advantage (R - L)
3663,15,62,1.5641880000000001,1,89,110,0.388753251,0.611246749,,1,1564.188,7.051947611934036,8.0,20.0,5.0,0.25
3664,15,63,2.078607,0,80,94,0.6879237410453618,0.3120762589546381,2078.607,-1,,7.051947611934036,7.0,15.0,2.0,-0.5
3665,15,63,1.570775,1,80,94,0.345090079,0.654909921,,1,1570.775,7.051947611934036,7.0,15.0,6.0,0.5
3666,15,64,1.7346780000000002,0,110,98,0.6878482650340909,0.3121517349659091,1734.678,-1,,7.051947611934036,2.0,-10.0,2.0,-0.5
3667,15,64,2.046326,0,110,98,0.652141222,0.347858778,,1,2046.326,7.051947611934036,2.0,-10.0,3.0,-0.25
3668,15,65,2.516607,1,94,80,0.4963907351407693,0.5036092648592306,2516.607,-1,,7.051947611934036,1.0,-15.0,4.0,0.0
3669,15,65,1.989609,1,94,80,0.256321311,0.743678689,,1,1989.609,7.051947611934036,1.0,-15.0,7.0,0.75
3670,15,66,2.332303,1,110,94,0.496430042789097,0.5035699572109029,2332.303,-1,,7.051947611934036,1.0,-15.0,4.0,0.0
3671,15,66,4.922104999999999,0,110,94,0.715020158,0.284979842,,1,4922.105,7.051947611934036,1.0,-15.0,2.0,-0.5
3672,15,67,3.0246329999999997,1,80,66,0.470064790123527,0.529935209876473,3024.633,-1,,7.051947611934036,1.0,-15.0,5.0,0.25
3673,15,67,2.979601,0,80,66,0.743945395,0.256054605,,1,2979.601,7.051947611934036,1.0,-15.0,2.0,-0.5
3674,15,68,4.090687,0,50,54,0.7848222582356936,0.2151777417643064,4090.687,-1,,7.051947611934036,5.0,5.0,2.0,-0.5
3675,15,68,1.5010830000000002,0,50,54,0.590660102,0.409339898,,1,1501.083,7.051947611934036,5.0,5.0,3.0,-0.25
3676,15,69,3.128631,0,98,110,0.5870008869939696,0.4129991130060304,3128.631,-1,,7.051947611934036,6.0,10.0,3.0,-0.25
3677,15,69,4.729,1,98,110,0.670658683,0.329341317,,1,4729.0,7.051947611934036,6.0,10.0,3.0,-0.25
3678,15,70,2.587421000000001,0,50,52,0.7423356471029025,0.2576643528970977,2587.4210000000003,-1,,7.051947611934036,4.0,0.0,2.0,-0.5
3679,15,70,1.2682470000000001,1,50,52,0.496566207,0.503433793,,1,1268.247,7.051947611934036,4.0,0.0,4.0,0.0
3680,15,71,2.383534,1,110,89,0.4766812794343867,0.5233187205656132,2383.534,-1,,7.051947611934036,0.0,-20.0,4.0,0.0
3681,15,71,1.7734729999999999,0,110,89,0.613563532,0.386436468,,1,1773.473,7.051947611934036,0.0,-20.0,3.0,-0.25
3682,15,72,3.4222540000000015,0,87,110,0.6246779267458888,0.3753220732541111,3422.2540000000004,-1,,7.051947611934036,8.0,20.0,3.0,-0.25
3683,15,72,3.4720999999999997,1,87,110,0.434364432,0.565635568,,1,3472.1,7.051947611934036,8.0,20.0,5.0,0.25
3684,15,73,3.160078,0,110,105,0.6514459665144596,0.3485540334855403,3385.078,-1,,7.051947611934036,3.0,-5.0,3.0,-0.25
3685,15,73,3.5279540000000003,1,110,105,0.550477515,0.449522485,,1,3527.954,7.051947611934036,3.0,-5.0,4.0,0.0
3686,15,74,1.962005,0,80,96,0.7282679094187985,0.2717320905812015,1737.005,-1,,7.051947611934036,7.0,15.0,2.0,-0.5
3687,15,74,1.474216,1,80,96,0.403480911,0.596519089,,1,1474.216,7.051947611934036,7.0,15.0,5.0,0.25
3688,15,75,1.680483,0,80,86,0.6822329341697108,0.3177670658302892,1680.483,-1,,7.051947611934036,5.0,5.0,3.0,-0.25
3689,15,75,2.6941889999999997,1,80,86,0.546587793,0.453412207,,1,2694.189,7.051947611934036,5.0,5.0,4.0,0.0
3690,15,76,1.656122,0,50,55,0.6911514182578424,0.3088485817421575,1656.122,-1,,7.051947611934036,5.0,5.0,2.0,-0.5
3691,15,76,1.3698,1,50,55,0.415497896,0.584502104,,1,1369.8,7.051947611934036,5.0,5.0,5.0,0.25
3692,15,77,2.741023,0,80,74,0.5382220280765759,0.4617779719234241,2741.023,-1,,7.051947611934036,3.0,-5.0,4.0,0.0
3693,15,77,2.337132,0,80,74,0.709847968,0.290152032,,1,2337.132,7.051947611934036,3.0,-5.0,2.0,-0.5
3694,15,78,2.959108,0,45,50,0.5153499601789068,0.4846500398210933,2959.108,-1,,7.051947611934036,5.0,5.0,4.0,0.0
3695,15,78,1.163444,1,45,50,0.462980992,0.537019008,,1,1163.444,7.051947611934036,5.0,5.0,5.0,0.25
3696,15,79,1.6971429999999998,0,69,80,0.6276229309799102,0.3723770690200897,1697.1429999999998,-1,,7.051947611934036,6.0,10.0,3.0,-0.25
3697,15,79,2.544723,1,69,80,0.579971692,0.420028308,,1,2544.723,7.051947611934036,6.0,10.0,4.0,0.0
3698,15,80,3.733765,0,50,53,0.671074506165731,0.3289254938342689,3733.765,-1,,7.051947611934036,5.0,5.0,3.0,-0.25
3699,15,80,3.447013,0,50,53,0.562250901,0.437749099,,1,3447.013,7.051947611934036,5.0,5.0,4.0,0.0
3700,15,81,1.3723570000000003,1,50,40,0.3517288068453937,0.6482711931546061,1372.3570000000004,-1,,7.051947611934036,2.0,-10.0,6.0,0.5
3701,15,81,2.8612979999999997,0,50,40,0.553089158,0.446910842,,1,2861.298,7.051947611934036,2.0,-10.0,4.0,0.0
3702,15,82,1.6607910000000006,0,80,88,0.6357922336961896,0.3642077663038104,1660.7910000000002,-1,,7.051947611934036,6.0,10.0,3.0,-0.25
3703,15,82,1.5818679999999998,1,80,88,0.581474785,0.418525215,,1,1581.868,7.051947611934036,6.0,10.0,3.0,-0.25
3704,15,83,2.780666,1,115,110,0.4373402653044157,0.5626597346955843,2780.666,-1,,7.051947611934036,3.0,-5.0,5.0,0.25
3705,15,83,3.253279,1,115,110,0.428961016,0.571038984,,1,3253.279,7.051947611934036,3.0,-5.0,5.0,0.25
3706,15,84,1.638734,0,103,110,0.7063846960207005,0.2936153039792995,1638.734,-1,,7.051947611934036,5.0,5.0,2.0,-0.5
3707,15,84,1.3785830000000001,1,103,110,0.458785615,0.541214385,,1,1378.583,7.051947611934036,5.0,5.0,5.0,0.25
3708,15,85,2.529656,1,90,80,0.442207305402875,0.557792694597125,2529.656,-1,,7.051947611934036,2.0,-10.0,5.0,0.25
3709,15,85,1.118566,1,90,80,0.432402185,0.567597815,,1,1118.566,7.051947611934036,2.0,-10.0,5.0,0.25
3710,15,86,3.319275,1,80,72,0.4461835145753814,0.5538164854246185,3319.275,-1,,7.051947611934036,2.0,-10.0,5.0,0.25
3711,15,86,4.386187,0,80,72,0.550624326,0.449375674,,1,4386.187,7.051947611934036,2.0,-10.0,4.0,0.0
3712,15,87,1.6000940000000001,1,93,80,0.280511955252063,0.719488044747937,1600.094,-1,,7.051947611934036,1.0,-15.0,6.0,0.5
3713,15,87,4.784368000000001,0,93,80,0.683835364,0.316164636,,1,4784.368,7.051947611934036,1.0,-15.0,3.0,-0.25
3714,15,88,2.0071600000000003,0,80,90,0.6715706123183516,0.3284293876816485,2007.16,-1,,7.051947611934036,6.0,10.0,3.0,-0.25
3715,15,88,4.11616,0,80,90,0.618574988,0.381425012,,1,4116.16,7.051947611934036,6.0,10.0,3.0,-0.25
3716,15,89,2.217586,0,88,80,0.7294027919618599,0.2705972080381401,2217.586,-1,,7.051947611934036,2.0,-10.0,2.0,-0.5
3717,15,89,2.423192,0,88,80,0.769420963,0.230579037,,1,2423.192,7.051947611934036,2.0,-10.0,2.0,-0.5
3718,15,90,2.92213,1,80,70,0.4867219168449227,0.5132780831550773,2922.13,-1,,7.051947611934036,2.0,-10.0,4.0,0.0
3719,15,90,1.7769849999999998,0,80,70,0.684539601,0.315460399,,1,1776.985,7.051947611934036,2.0,-10.0,3.0,-0.25
3720,15,91,2.608895,0,80,93,0.6263320413480581,0.3736679586519419,2608.895,-1,,7.051947611934036,7.0,15.0,3.0,-0.25
3721,15,91,1.505001,1,80,93,0.460304362,0.539695638,,1,1505.001,7.051947611934036,7.0,15.0,5.0,0.25
3722,15,92,2.210489,1,82,80,0.5314440156027265,0.4685559843972735,2210.489,-1,,7.051947611934036,4.0,0.0,4.0,0.0
3723,15,92,1.45255,1,82,80,0.418570146,0.581429854,,1,1452.55,7.051947611934036,4.0,0.0,5.0,0.25
3724,15,93,3.039761,1,50,41,0.4639884685628654,0.5360115314371346,3039.761,-1,,7.051947611934036,2.0,-10.0,5.0,0.25
3725,15,93,1.7619500000000001,0,50,41,0.628486911,0.371513089,,1,1761.95,7.051947611934036,2.0,-10.0,3.0,-0.25
3726,15,94,1.541849,0,96,110,0.6214179091686173,0.3785820908313826,1541.849,-1,,7.051947611934036,7.0,15.0,3.0,-0.25
3727,15,94,1.458171,1,96,110,0.3845648,0.6154352,,1,1458.171,7.051947611934036,7.0,15.0,5.0,0.25
3728,15,95,2.464052,0,80,85,0.6927437641723356,0.3072562358276644,2701.052,-1,,7.051947611934036,5.0,5.0,2.0,-0.5
3729,15,95,2.013089,1,80,85,0.554034799,0.445965201,,1,2013.089,7.051947611934036,5.0,5.0,4.0,0.0
3730,15,96,2.385439,1,60,50,0.4756942133334947,0.5243057866665053,2148.439,-1,,7.051947611934036,2.0,-10.0,4.0,0.0
3731,15,96,1.09055,1,60,50,0.456438267,0.543561733,,1,1090.55,7.051947611934036,2.0,-10.0,5.0,0.25
3732,15,97,1.751336,0,41,50,0.7069045472782505,0.2930954527217495,1751.336,-1,,7.051947611934036,6.0,10.0,2.0,-0.5
3733,15,97,1.3688030000000002,1,41,50,0.376043586,0.623956414,,1,1368.803,7.051947611934036,6.0,10.0,5.0,0.25
3734,15,98,3.381522,0,110,96,0.588847504495586,0.411152495504414,3381.522,-1,,7.051947611934036,1.0,-15.0,3.0,-0.25
3735,15,98,3.310863,0,110,96,0.623953228,0.376046772,,1,3310.863,7.051947611934036,1.0,-15.0,3.0,-0.25
3736,15,99,4.947916,0,72,80,0.5470122284438479,0.4529877715561521,4947.916,-1,,7.051947611934036,6.0,10.0,4.0,0.0
3737,15,99,1.333375,1,72,80,0.535564854,0.464435146,,1,1333.375,7.051947611934036,6.0,10.0,4.0,0.0
3738,15,100,3.439893,0,49,50,0.585834813679095,0.414165186320905,3439.893,-1,,7.051947611934036,4.0,0.0,3.0,-0.25
3739,15,100,1.0996810000000001,1,49,50,0.429203258,0.570796742,,1,1099.681,7.051947611934036,4.0,0.0,5.0,0.25
3740,15,101,1.827288,0,43,50,0.7259567737479102,0.2740432262520898,1827.288,-1,,7.051947611934036,5.0,5.0,2.0,-0.5
3741,15,101,1.094369,1,43,50,0.41141285,0.58858715,,1,1094.369,7.051947611934036,5.0,5.0,5.0,0.25
3742,15,102,4.233239000000001,0,51,50,0.5015206601794775,0.4984793398205225,4233.2390000000005,-1,,7.051947611934036,4.0,0.0,4.0,0.0
3743,15,102,1.480236,1,51,50,0.601916947,0.398083053,,1,1480.236,7.051947611934036,4.0,0.0,3.0,-0.25
3744,15,103,3.1973409999999998,0,112,110,0.553902007140902,0.446097992859098,3197.341,-1,,7.051947611934036,4.0,0.0,4.0,0.0
3745,15,103,2.3098159999999996,1,112,110,0.520315925,0.479684075,,1,2309.816,7.051947611934036,4.0,0.0,4.0,0.0
3746,15,104,1.839566,0,40,50,0.7224904814235128,0.2775095185764871,1839.566,-1,,7.051947611934036,6.0,10.0,2.0,-0.5
3747,15,104,1.215538,1,40,50,0.382111433,0.617888567,,1,1215.538,7.051947611934036,6.0,10.0,5.0,0.25
3748,15,105,1.646644,0,50,51,0.693642157098043,0.306357842901957,1646.644,-1,,7.051947611934036,4.0,0.0,2.0,-0.5
3749,15,105,2.4332350000000003,0,50,51,0.550141798,0.449858202,,1,2433.235,7.051947611934036,4.0,0.0,4.0,0.0
3750,15,106,1.8218969999999999,0,85,80,0.614507570369303,0.3854924296306969,1821.8970000000004,-1,,7.051947611934036,3.0,-5.0,3.0,-0.25
3751,15,106,2.634328,1,85,80,0.390779927,0.609220073,,1,2634.328,7.051947611934036,3.0,-5.0,5.0,0.25
3752,15,107,3.05378,1,50,49,0.3705742350122878,0.6294257649877122,3053.78,-1,,7.051947611934036,4.0,0.0,5.0,0.25
3753,15,107,3.138709,0,50,49,0.643185922,0.356814078,,1,3138.709,7.051947611934036,4.0,0.0,3.0,-0.25
3754,15,108,2.725795,1,50,43,0.6120904254301711,0.3879095745698289,2725.795,-1,,7.051947611934036,3.0,-5.0,3.0,-0.25
3755,15,108,2.271006,0,50,43,0.681907543,0.318092457,,1,2271.006,7.051947611934036,3.0,-5.0,3.0,-0.25
3756,15,109,1.54939,0,80,82,0.6686574160127365,0.3313425839872634,1549.39,-1,,7.051947611934036,4.0,0.0,3.0,-0.25
3757,15,109,1.691994,1,80,82,0.305460838,0.694539162,,1,1691.994,7.051947611934036,4.0,0.0,6.0,0.5
3758,15,110,1.4132550000000001,0,50,60,0.6686798390017108,0.3313201609982892,1413.255,-1,,7.051947611934036,6.0,10.0,3.0,-0.25
3759,15,110,1.1631230000000001,1,50,60,0.415406785,0.584593215,,1,1165.123,7.051947611934036,6.0,10.0,5.0,0.25
3760,15,111,2.9621290000000013,0,53,50,0.5950275370580106,0.4049724629419894,2962.1290000000004,-1,,7.051947611934036,3.0,-5.0,3.0,-0.25
3761,15,111,2.01125,1,53,50,0.495808712,0.504191288,,1,2011.25,7.051947611934036,3.0,-5.0,4.0,0.0
3762,15,112,3.921279000000002,1,122,110,0.4641364989082365,0.5358635010917635,3921.279000000001,-1,,7.051947611934036,2.0,-10.0,5.0,0.25
3763,15,112,1.789399,0,122,110,0.600350539,0.399649461,,1,1789.399,7.051947611934036,2.0,-10.0,3.0,-0.25
3764,15,113,2.808397,0,67,80,0.5862960766568135,0.4137039233431865,2808.397,-1,,7.051947611934036,7.0,15.0,3.0,-0.25
3765,15,113,1.387178,1,67,80,0.416190645,0.583809355,,1,1387.178,7.051947611934036,7.0,15.0,5.0,0.25
3766,15,114,2.444954,0,80,67,0.667890415317386,0.332109584682614,2444.954,-1,,7.051947611934036,1.0,-15.0,3.0,-0.25
3767,15,114,1.788973,0,80,67,0.61648537,0.38351463,,1,1788.973,7.051947611934036,1.0,-15.0,3.0,-0.25
3768,15,115,1.6617439999999999,1,70,80,0.308161411703646,0.6918385882963539,1661.744,-1,,7.051947611934036,6.0,10.0,6.0,0.5
3769,15,115,1.3546859999999998,1,70,80,0.474048498,0.525951502,,1,1354.686,7.051947611934036,6.0,10.0,5.0,0.25
3770,15,116,1.944174,0,110,122,0.676158235095767,0.323841764904233,1944.174,-1,,7.051947611934036,6.0,10.0,3.0,-0.25
3771,15,116,1.574639,0,110,122,0.612849092,0.387150908,,1,1574.639,7.051947611934036,6.0,10.0,3.0,-0.25
3772,15,117,4.598125,0,110,115,0.6705153630905485,0.3294846369094515,4601.125,-1,,7.051947611934036,5.0,5.0,3.0,-0.25
3773,15,117,3.0363339999999996,0,110,115,0.543193979,0.456806021,,1,3036.334,7.051947611934036,5.0,5.0,4.0,0.0
3774,15,118,2.324459,0,110,112,0.5654215690542155,0.4345784309457845,2324.459,-1,,7.051947611934036,4.0,0.0,4.0,0.0
3775,15,118,2.5357570000000003,0,110,112,0.730774192,0.269225808,,1,2535.757,7.051947611934036,4.0,0.0,2.0,-0.5
3776,15,119,2.029368,0,110,103,0.6904103547133963,0.3095896452866037,2029.368,-1,,7.051947611934036,3.0,-5.0,2.0,-0.5
3777,15,119,1.278781,1,110,103,0.443081341,0.556918659,,1,1278.781,7.051947611934036,3.0,-5.0,5.0,0.25
3778,16,0,2.4445210000000004,0,110,131,0.5068897728152004,0.4931102271847996,2444.521,-1,,17.358607342675306,8.0,20.0,4.0,0.0
3779,16,0,5.160755,1,110,131,0.486829891,0.513170109,,1,5160.755,17.358607342675306,8.0,20.0,4.0,0.0
3780,16,1,4.629874,1,47,50,0.4797163780584101,0.5202836219415898,4629.874,-1,,17.358607342675306,5.0,5.0,4.0,0.0
3781,16,1,5.476752,1,47,50,0.497815206,0.502184794,,1,5476.752,17.358607342675306,5.0,5.0,4.0,0.0
3782,16,2,6.612573,0,50,44,0.6845088230801476,0.3154911769198523,6612.573,-1,,17.358607342675306,3.0,-5.0,3.0,-0.25
3783,16,2,8.795442,0,50,44,0.593335892,0.406664108,,1,8795.442,17.358607342675306,3.0,-5.0,3.0,-0.25
3784,16,3,5.829472,1,57,50,0.4229189483273803,0.5770810516726196,5829.472,-1,,17.358607342675306,3.0,-5.0,5.0,0.25
3785,16,3,2.722045,0,57,50,0.482210386,0.517789614,,1,2725.045,17.358607342675306,3.0,-5.0,4.0,0.0
3786,16,4,2.945771,0,42,50,0.5441752753911087,0.4558247246088913,2945.771,-1,,17.358607342675306,6.0,10.0,4.0,0.0
3787,16,4,2.295407,1,42,50,0.376049402,0.623950598,,1,2295.407,17.358607342675306,6.0,10.0,5.0,0.25
3788,16,5,7.390815,1,108,110,0.4770993026956941,0.5229006973043059,7390.815,-1,,17.358607342675306,4.0,0.0,4.0,0.0
3789,16,5,8.504661,1,108,110,0.485994505,0.514005495,,1,8506.661,17.358607342675306,4.0,0.0,4.0,0.0
3790,16,6,3.348937,0,78,80,0.5006229554576562,0.4993770445423437,3348.937,-1,,17.358607342675306,4.0,0.0,4.0,0.0
3791,16,6,8.819823,1,78,80,0.379882795,0.620117205,,1,8822.823,17.358607342675306,4.0,0.0,5.0,0.25
3792,16,7,10.930143,1,110,92,0.5334851747108967,0.4665148252891032,10930.143,-1,,17.358607342675306,0.0,-20.0,4.0,0.0
3793,16,7,5.062996,0,110,92,0.598329368,0.401670632,,1,5062.996,17.358607342675306,0.0,-20.0,3.0,-0.25
3794,16,8,4.471189000000001,0,50,48,0.5882396992109551,0.4117603007890449,4471.189,-1,,17.358607342675306,4.0,0.0,3.0,-0.25
3795,16,8,5.747128,1,50,48,0.551747887,0.448252113,,1,5747.128,17.358607342675306,4.0,0.0,4.0,0.0
3796,16,9,3.5477779999999997,1,110,101,0.4537061646342217,0.5462938353657782,3547.778,-1,,17.358607342675306,2.0,-10.0,5.0,0.25
3797,16,9,9.253138000000002,1,110,101,0.493807867,0.506192133,,1,9253.138,17.358607342675306,2.0,-10.0,4.0,0.0
3798,16,10,2.703865,0,46,50,0.5373013805197229,0.4626986194802771,2705.865,-1,,17.358607342675306,5.0,5.0,4.0,0.0
3799,16,10,4.601858,1,46,50,0.375772327,0.624227673,,1,4601.858,17.358607342675306,5.0,5.0,5.0,0.25
3800,16,11,8.335483,0,80,83,0.5964493781422832,0.4035506218577168,8338.483,-1,,17.358607342675306,5.0,5.0,3.0,-0.25
3801,16,11,5.596897,0,80,83,0.600227309,0.399772691,,1,5596.897,17.358607342675306,5.0,5.0,3.0,-0.25
3802,16,12,8.974254,0,50,56,0.5853551348526793,0.4146448651473206,8974.254,-1,,17.358607342675306,5.0,5.0,3.0,-0.25
3803,16,12,4.091185,1,50,56,0.474202899,0.525797101,,1,4159.185,17.358607342675306,5.0,5.0,5.0,0.25
3804,16,13,7.330768,0,50,47,0.4373565573068895,0.5626434426931105,7330.768,-1,,17.358607342675306,3.0,-5.0,5.0,0.25
3805,16,13,6.796208,0,50,47,0.475045956,0.524954044,,1,6728.208,17.358607342675306,3.0,-5.0,5.0,0.25
3806,16,14,3.614821,0,110,124,0.4749075654749985,0.5250924345250014,3614.821,-1,,17.358607342675306,7.0,15.0,5.0,0.25
3807,16,14,2.6757489999999997,1,110,124,0.490719798,0.509280202,,1,2675.749,17.358607342675306,7.0,15.0,4.0,0.0
3808,16,15,2.2886550000000003,1,91,80,0.4822744873427012,0.5177255126572988,2291.655,-1,,17.358607342675306,2.0,-10.0,4.0,0.0
3809,16,15,5.472234,0,91,80,0.339249483,0.660750517,,1,5472.234,17.358607342675306,2.0,-10.0,6.0,0.5
3810,16,16,2.8272649999999997,0,64,80,0.5210812346180604,0.4789187653819395,2827.265,-1,,17.358607342675306,7.0,15.0,4.0,0.0
3811,16,16,8.278929,1,64,80,0.540950453,0.459049547,,1,8278.929,17.358607342675306,7.0,15.0,4.0,0.0
3812,16,17,5.201602,1,83,80,0.5274749134740536,0.4725250865259464,5204.602,-1,,17.358607342675306,3.0,-5.0,4.0,0.0
3813,16,17,11.238256,1,83,80,0.485702364,0.514297636,,1,11238.256,17.358607342675306,3.0,-5.0,4.0,0.0
3814,16,18,4.749154000000001,1,101,110,0.4833832578526539,0.5166167421473461,4752.154,-1,,17.358607342675306,6.0,10.0,4.0,0.0
3815,16,18,14.285494,1,101,110,0.505344229,0.494655771,,1,14288.494,17.358607342675306,6.0,10.0,4.0,0.0
3816,16,19,7.701936,0,56,50,0.7573018708139329,0.2426981291860671,7701.936,-1,,17.358607342675306,3.0,-5.0,2.0,-0.5
3817,16,19,7.703028000000001,1,56,50,0.632409752,0.367590248,,1,7706.028,17.358607342675306,3.0,-5.0,3.0,-0.25
3818,16,20,6.227031,1,50,42,0.474176198539176,0.525823801460824,6227.031,-1,,17.358607342675306,2.0,-10.0,5.0,0.25
3819,16,20,10.331197,0,50,42,0.534999668,0.465000332,,1,10333.197,17.358607342675306,2.0,-10.0,4.0,0.0
3820,16,21,12.798777,1,110,117,0.4619798908810449,0.538020109118955,12798.777,-1,,17.358607342675306,5.0,5.0,5.0,0.25
3821,16,22,8.515495000000001,0,77,80,0.5457158745028237,0.4542841254971763,8515.495,-1,,17.358607342675306,5.0,5.0,4.0,0.0
3822,16,22,2.6577930000000003,0,77,80,0.055455245,0.944544755,,1,2657.793,17.358607342675306,5.0,5.0,8.0,1.0
3823,16,23,4.721237,0,80,91,0.3162885594670836,0.6837114405329163,4721.237,-1,,17.358607342675306,6.0,10.0,6.0,0.5
3824,16,23,8.402476,1,80,91,0.469719829,0.530280171,,1,8402.476,17.358607342675306,6.0,10.0,5.0,0.25
3825,16,24,13.318477999999999,0,44,50,0.5591345797504542,0.4408654202495458,13321.478,-1,,17.358607342675306,5.0,5.0,4.0,0.0
3826,16,24,3.144345,1,44,50,0.431474783,0.568525217,,1,3147.345,17.358607342675306,5.0,5.0,5.0,0.25
3827,16,25,12.227114,1,50,57,0.5669796985935186,0.4330203014064813,12227.114,-1,,17.358607342675306,5.0,5.0,4.0,0.0
3828,16,25,3.045078,1,50,57,0.411406795,0.588593205,,1,3048.078,17.358607342675306,5.0,5.0,5.0,0.25
3829,16,26,10.870699,1,50,46,0.4483935365721985,0.5516064634278015,10870.699,-1,,17.358607342675306,3.0,-5.0,5.0,0.25
3830,16,26,10.122536,1,50,46,0.525705491,0.474294509,,1,10124.536,17.358607342675306,3.0,-5.0,4.0,0.0
3831,16,27,5.250706999999999,0,110,108,0.5689545929298263,0.4310454070701737,5250.706999999999,-1,,17.358607342675306,4.0,0.0,4.0,0.0
3832,16,27,5.818096,0,110,108,0.355291639,0.644708361,,1,5819.096,17.358607342675306,4.0,0.0,6.0,0.5
3833,16,28,7.656267,1,133,110,0.6059583391749367,0.3940416608250632,7656.267,-1,,17.358607342675306,0.0,-20.0,3.0,-0.25
3834,16,28,5.373225000000001,0,133,110,0.296346414,0.703653586,,1,5376.225,17.358607342675306,0.0,-20.0,6.0,0.5
3835,16,29,5.84614,1,131,110,0.5587531845239316,0.4412468154760684,5846.14,-1,,17.358607342675306,0.0,-20.0,4.0,0.0
3836,16,29,6.580386000000001,0,131,110,0.493308858,0.506691142,,1,6580.386,17.358607342675306,0.0,-20.0,4.0,0.0
3837,16,30,4.0338519999999995,1,126,110,0.5084032568096288,0.4915967431903711,4033.8520000000008,-1,,17.358607342675306,1.0,-15.0,4.0,0.0
3838,16,30,5.049907,0,126,110,0.406678176,0.593321824,,1,5052.907,17.358607342675306,1.0,-15.0,5.0,0.25
3839,16,31,8.756368,0,110,133,0.3028181077803968,0.6971818922196031,8756.368,-1,,17.358607342675306,8.0,20.0,6.0,0.5
3840,16,31,10.371513,1,110,133,0.47794815,0.52205185,,1,10371.513,17.358607342675306,8.0,20.0,4.0,0.0
3841,16,32,13.434458000000001,0,110,126,0.54902769097268,0.45097230902732,13434.458,-1,,17.358607342675306,7.0,15.0,4.0,0.0
3842,16,32,4.922645,1,110,126,0.572833545,0.427166455,,1,4925.645,17.358607342675306,7.0,15.0,4.0,0.0
3843,16,33,8.65599,1,48,50,0.6627222243170255,0.3372777756829745,8655.99,-1,,17.358607342675306,4.0,0.0,3.0,-0.25
3844,16,33,4.311127000000001,0,48,50,0.58058325,0.41941675,,1,4311.127,17.358607342675306,4.0,0.0,3.0,-0.25
3845,16,34,8.542575999999999,1,80,77,0.4487902708495273,0.5512097291504727,8542.576,-1,,17.358607342675306,3.0,-5.0,5.0,0.25
3846,16,34,10.980744000000001,0,80,77,0.421980832,0.578019168,,1,10980.744,17.358607342675306,3.0,-5.0,5.0,0.25
3847,16,35,6.812149000000001,0,117,110,0.7034475828351394,0.2965524171648606,6812.149,-1,,17.358607342675306,3.0,-5.0,2.0,-0.5
3848,16,35,6.566471,0,117,110,0.446072838,0.553927162,,1,6566.471,17.358607342675306,3.0,-5.0,5.0,0.25
3849,16,36,2.079317,1,80,64,0.8545792907351962,0.1454207092648037,2079.317,-1,,17.358607342675306,1.0,-15.0,1.0,-0.75
3850,16,36,3.874463,0,80,64,0.450363912,0.549636088,,1,3874.463,17.358607342675306,1.0,-15.0,5.0,0.25
3851,16,37,12.903296000000001,0,80,78,0.5247510431585459,0.4752489568414541,12903.296,-1,,17.358607342675306,4.0,0.0,4.0,0.0
3852,16,37,13.264296,1,80,78,0.437531873,0.562468127,,1,13264.296,17.358607342675306,4.0,0.0,5.0,0.25
3853,16,38,4.904169,1,124,110,0.3922091539841455,0.6077908460158544,4904.169,-1,,17.358607342675306,1.0,-15.0,5.0,0.25
3854,16,38,7.431411,0,124,110,0.460436477,0.539563523,,1,7431.411,17.358607342675306,1.0,-15.0,5.0,0.25
3855,16,39,3.0066090000000014,0,92,110,0.7208690486627466,0.2791309513372534,3006.6090000000004,-1,,17.358607342675306,8.0,20.0,2.0,-0.5
3856,16,39,8.552089,1,92,110,0.470518946,0.529481054,,1,8552.089,17.358607342675306,8.0,20.0,5.0,0.25
3857,16,40,5.271764,1,128,110,0.4243104062821755,0.5756895937178245,5271.764,-1,,17.358607342675306,0.0,-20.0,5.0,0.25
3858,16,40,8.105936999999999,0,128,110,0.622753753,0.377246247,,1,8105.937,17.358607342675306,0.0,-20.0,3.0,-0.25
3859,16,41,4.3165379999999995,0,50,58,0.4822955151327709,0.517704484867229,4316.538,-1,,17.358607342675306,6.0,10.0,4.0,0.0
3860,16,41,6.1890410000000005,0,50,58,0.538082606,0.461917394,,1,6189.041,17.358607342675306,6.0,10.0,4.0,0.0
3861,16,42,12.920204,1,54,50,0.485787602902085,0.5142123970979149,12920.204,-1,,17.358607342675306,3.0,-5.0,4.0,0.0
3862,16,42,7.687596999999999,0,54,50,0.512498812,0.487501188,,1,7687.597,17.358607342675306,3.0,-5.0,4.0,0.0
3863,16,43,6.0950500000000005,1,80,69,0.3000142783951083,0.6999857216048916,6095.05,-1,,17.358607342675306,2.0,-10.0,6.0,0.5
3864,16,43,9.28534,1,80,69,0.595218868,0.404781132,,1,9287.34,17.358607342675306,2.0,-10.0,3.0,-0.25
3865,16,44,4.053583,0,105,110,0.493740664389103,0.506259335610897,4053.583000000001,-1,,17.358607342675306,5.0,5.0,4.0,0.0
3866,16,44,5.532585,1,105,110,0.422398714,0.577601286,,1,5532.585,17.358607342675306,5.0,5.0,5.0,0.25
3867,16,45,3.514554,1,55,50,0.3614728375070058,0.6385271624929942,3514.554,-1,,17.358607342675306,3.0,-5.0,6.0,0.5
