,sbj,rt,ch,value_diff,gaze_diff
156,1,2.2349632873534127,1.0,-0.25,0.0
157,1,1.9449632873534448,1.0,0.75,0.0
158,1,0.6419632873535159,0.0,-1.0,-0.25
159,1,4.203963287353196,1.0,-0.25,0.25
160,1,1.0329632873535162,0.0,0.0,0.0
161,1,1.1889632873535163,1.0,0.75,0.25
162,1,1.2289632873535163,1.0,0.5,0.0
163,1,0.879963287353516,1.0,0.75,-0.25
164,1,1.9819632873534407,1.0,0.75,0.5
165,1,2.0549632873534325,0.0,-0.25,-0.25
166,1,0.7249632873535159,1.0,0.75,-0.25
167,1,1.434963287353501,0.0,-0.25,-0.75
168,1,1.879963287353452,1.0,0.5,-0.25
169,1,1.7269632873534688,0.0,-0.5,0.0
170,1,1.433963287353501,0.0,-0.5,-0.25
171,1,1.2319632873535165,1.0,0.25,0.0
172,1,1.2659632873535163,0.0,-0.5,0.0
173,1,1.4019632873535046,1.0,-0.25,0.0
174,1,0.880963287353516,1.0,0.0,0.5
175,1,1.7029632873534715,0.0,-0.5,0.25
176,1,1.3999632873535048,0.0,0.5,-0.5
177,1,0.9719632873535161,1.0,0.75,0.0
178,1,4.203963287353196,1.0,0.5,0.25
179,1,1.5789632873534851,1.0,0.25,0.5
180,1,1.4359632873535009,0.0,-0.25,-0.25
181,1,1.3879632873535062,0.0,-0.75,-0.25
182,1,1.7869632873534622,1.0,0.75,-0.25
183,1,2.2709632873534087,1.0,-0.5,0.0
184,1,1.1719632873535164,0.0,-0.5,0.0
185,1,0.7589632873535159,1.0,-0.75,-0.75
186,1,0.9509632873535161,1.0,0.0,0.0
187,1,1.1479632873535164,0.0,0.5,-0.25
188,1,0.804963287353516,1.0,0.5,0.25
189,1,1.1159632873535164,0.0,0.0,-0.5
190,1,0.9739632873535161,0.0,-0.75,0.0
191,1,2.132963287353424,1.0,0.75,0.0
192,1,0.703963287353516,1.0,-0.5,0.0
193,1,1.3639632873535088,0.0,-0.25,0.0
194,1,4.000963287353219,1.0,0.25,0.25
195,1,2.364963287353399,1.0,0.0,-0.25
196,1,1.3299632873535125,0.0,0.5,0.0
197,1,1.0039632873535163,0.0,0.5,0.0
198,1,1.1999632873535164,1.0,-0.75,0.25
199,1,1.580963287353485,0.0,-0.75,-0.25
200,1,0.721963287353516,1.0,0.5,0.0
201,1,1.5939632873534835,0.0,0.0,-0.25
202,1,3.342963287353291,0.0,-0.25,-0.25
203,1,1.7869632873534622,0.0,-0.75,-0.25
204,1,1.0769632873535162,1.0,-0.25,-0.25
205,1,1.2429632873535164,1.0,0.0,-0.25
206,1,0.843963287353516,0.0,-0.25,-0.5
207,1,2.1389632873534232,1.0,0.0,0.25
208,1,1.8309632873534574,0.0,-0.5,0.25
209,1,2.0659632873534317,1.0,0.0,0.0
210,1,1.461963287353498,0.0,-0.75,0.0
211,1,0.7789632873535159,0.0,-0.75,-0.25
212,1,1.0799632873535163,0.0,0.75,-0.5
213,1,1.5779632873534852,1.0,0.0,-0.25
214,1,1.4579632873534984,0.0,-0.5,-0.25
215,1,0.713963287353516,0.0,-0.75,0.0
216,1,0.900963287353516,0.0,-0.25,-0.25
217,1,2.489963287353385,0.0,-0.25,0.0
218,1,1.2999632873535159,1.0,0.0,0.0
219,1,1.8839632873534515,0.0,0.5,-0.25
220,1,0.9279632873535161,0.0,-0.25,-0.25
221,1,0.7309632873535159,0.0,-0.75,-0.25
222,1,0.765963287353516,0.0,-1.0,-0.5
223,1,0.6229632873535158,0.0,0.75,0.0
224,1,2.4499632873533894,1.0,0.5,0.25
225,1,0.858963287353516,0.0,0.75,0.0
226,1,2.588963287353374,1.0,0.25,0.5
227,1,1.5449632873534889,1.0,-1.0,-0.25
228,1,0.693963287353516,0.0,-0.75,0.0
229,1,1.3559632873535097,0.0,0.0,-0.25
230,1,0.825963287353516,1.0,-0.75,0.25
231,1,1.4739632873534967,1.0,0.5,0.5
232,1,1.3399632873535114,0.0,-0.75,0.0
233,1,1.4299632873535015,0.0,0.0,-0.25
234,1,1.6489632873534774,0.0,-0.75,0.25
235,1,1.0189632873535162,1.0,0.75,0.5
236,1,2.5499632873533784,1.0,0.25,0.0
237,1,1.333963287353512,0.0,0.0,-0.25
238,1,4.650963287353305,1.0,0.5,0.0
239,1,0.711963287353516,0.0,1.0,0.0
240,1,3.851963287353235,1.0,0.25,-0.25
241,1,1.3029632873535155,0.0,0.25,-0.25
242,1,1.1069632873535162,1.0,0.5,0.0
243,1,0.860963287353516,1.0,0.75,0.0
244,1,1.1789632873535163,0.0,0.25,-0.25
245,1,3.3099632873532947,0.0,0.5,-0.25
246,1,1.961963287353443,1.0,-0.5,0.0
247,1,1.0889632873535162,1.0,-0.5,0.0
248,1,3.434963287353281,0.0,0.5,-0.25
249,1,1.0149632873535162,0.0,0.0,0.0
250,1,2.2379632873534128,0.0,0.0,0.25
251,1,2.9869632873533303,1.0,-0.5,0.0
252,1,1.0269632873535162,1.0,0.75,0.0
253,1,2.435963287353391,0.0,0.25,-0.5
254,1,1.3859632873535064,1.0,-0.5,0.25
255,1,3.2569632873533005,1.0,0.25,0.25
256,1,2.2199632873534147,1.0,0.75,0.5
257,1,1.8319632873534573,1.0,0.5,-0.5
258,1,1.798963287353461,1.0,0.5,0.25
259,1,1.7089632873534708,0.0,0.5,0.0
260,1,1.1959632873535164,1.0,0.75,0.0
261,1,1.5729632873534858,0.0,-0.75,0.25
262,1,1.8829632873534516,1.0,0.5,-0.25
263,1,2.8579632873533445,1.0,1.0,-0.25
264,1,2.7479632873533566,0.0,0.25,-0.25
265,1,1.061963287353516,0.0,-0.5,0.0
266,1,1.6359632873534788,1.0,0.0,0.25
267,1,1.7559632873534656,0.0,-0.25,0.25
268,1,1.1589632873535163,0.0,-0.75,-1.0
269,1,0.9529632873535161,0.0,-0.75,-0.25
270,1,2.060963287353432,0.0,0.25,0.0
271,1,2.204963287353416,0.0,0.25,0.25
272,1,1.452963287353499,1.0,-0.5,0.0
273,1,0.685963287353516,0.0,0.0,-0.25
274,1,1.5589632873534873,0.0,-0.5,-0.25
275,1,1.3829632873535067,1.0,0.5,0.5
276,1,1.2439632873535165,0.0,0.0,0.25
277,1,1.2109632873535163,0.0,0.25,0.25
278,1,0.7569632873535159,1.0,0.75,0.0
279,2,0.687360484838486,0.0,-0.75,-0.25
280,2,0.9023604848384861,0.0,-0.5,0.25
281,2,0.7893604848384861,0.0,0.25,-0.25
282,2,1.4893604848384736,1.0,-0.25,0.25
283,2,0.8933604848384861,1.0,1.0,0.25
284,2,0.6123604848384859,0.0,0.25,0.25
285,2,1.385360484838485,0.0,-0.25,0.25
286,2,1.2163604848384864,0.0,-0.75,0.0
287,2,0.768360484838486,1.0,-0.25,0.0
288,2,1.2083604848384863,0.0,-0.5,-0.25
289,2,0.9203604848384861,0.0,0.0,0.0
290,2,0.9793604848384861,0.0,-0.25,0.0
291,2,1.0823604848384862,1.0,0.75,0.0
292,2,0.6683604848384859,0.0,0.25,-0.25
293,2,1.0003604848384862,0.0,0.25,-0.25
294,2,1.0303604848384862,0.0,-0.25,-0.25
295,2,1.8263604848384365,1.0,0.25,0.0
296,2,1.2113604848384862,1.0,-0.5,-0.25
297,2,1.0653604848384863,0.0,-0.5,-0.25
298,2,0.7283604848384859,1.0,0.75,0.0
299,2,1.0203604848384862,0.0,0.25,-0.5
300,2,1.1203604848384863,1.0,0.75,-0.25
301,2,0.8413604848384861,0.0,-0.5,0.0
302,2,0.756360484838486,0.0,0.25,-0.75
303,2,1.5633604848384655,1.0,-0.5,0.0
304,2,1.4723604848384755,1.0,0.75,0.25
305,2,4.718360484838271,1.0,-0.25,0.25
306,2,0.7303604848384859,0.0,-0.75,-0.25
307,2,1.1283604848384863,1.0,-0.25,0.25
308,2,0.6133604848384859,0.0,-0.5,-0.25
309,2,0.9083604848384861,0.0,0.0,-0.25
310,2,0.792360484838486,0.0,-0.25,-0.25
311,2,1.1803604848384863,0.0,-0.5,0.0
312,2,0.7873604848384861,1.0,0.0,0.0
313,2,1.1813604848384864,1.0,0.0,0.5
314,2,0.7363604848384859,1.0,0.25,0.25
315,2,1.5643604848384653,1.0,-0.25,-0.25
316,2,0.7163604848384859,0.0,0.0,-0.5
317,2,0.840360484838486,0.0,0.0,-0.25
318,2,0.872360484838486,0.0,0.25,-0.25
319,2,0.9483604848384861,0.0,0.0,-0.5
320,2,0.7633604848384861,0.0,-0.75,-0.5
321,2,0.8923604848384861,1.0,0.5,0.75
322,2,1.2043604848384863,0.0,1.0,-0.5
323,2,1.1343604848384863,0.0,-0.5,-0.25
324,2,0.7123604848384859,0.0,-0.25,-0.25
325,2,1.047360484838486,0.0,-0.25,0.0
326,2,0.812360484838486,0.0,0.25,0.0
327,2,0.9323604848384861,1.0,0.25,-0.25
328,2,1.2563604848384864,1.0,1.0,0.0
329,2,0.6763604848384859,1.0,0.75,0.0
330,2,0.794360484838486,0.0,0.0,0.0
331,2,1.0003604848384862,1.0,0.25,0.0
332,2,0.8453604848384861,0.0,-0.75,0.0
333,2,1.047360484838486,0.0,-0.25,0.25
334,2,0.9003604848384861,0.0,0.5,-0.25
335,2,1.2053604848384865,0.0,0.5,-0.25
336,2,0.8863604848384861,1.0,-0.25,0.0
337,2,0.8133604848384861,1.0,0.75,0.5
338,2,0.6203604848384859,1.0,0.75,0.75
339,2,0.872360484838486,0.0,0.0,-0.5
340,2,1.1903604848384863,0.0,0.25,0.0
341,2,1.1143604848384863,0.0,-0.75,0.0
342,2,0.9473604848384861,1.0,0.0,0.5
343,2,0.824360484838486,0.0,-0.75,-0.25
344,2,1.1743604848384863,0.0,-0.25,-0.25
345,2,1.0003604848384862,0.0,0.25,0.0
346,2,0.699360484838486,1.0,0.0,0.25
347,2,1.694360484838451,0.0,-0.75,-0.5
348,2,1.1343604848384863,1.0,0.75,0.0
349,2,0.8973604848384861,1.0,0.75,0.25
350,2,0.8993604848384861,0.0,0.25,-0.25
351,2,4.227360484838172,0.0,0.0,-0.25
352,2,1.4093604848384824,0.0,0.0,-0.25
353,2,0.9863604848384862,1.0,0.75,0.0
354,2,0.826360484838486,1.0,0.75,0.25
355,2,1.7873604848384408,0.0,-0.25,0.0
356,2,0.6403604848384858,0.0,-0.75,-0.25
357,2,0.9043604848384861,0.0,0.0,0.0
358,2,0.8213604848384861,1.0,-0.5,0.0
359,2,0.733360484838486,0.0,0.0,-0.25
360,2,0.679360484838486,1.0,0.0,0.0
361,2,0.6543604848384859,0.0,-0.5,-0.25
362,2,1.3343604848384865,1.0,-0.25,0.25
363,2,0.9473604848384861,0.0,-0.25,-0.25
364,2,1.3353604848384864,0.0,-0.5,0.0
365,2,0.7673604848384861,1.0,0.5,0.25
366,2,0.669360484838486,1.0,0.5,0.25
367,2,0.9653604848384861,0.0,0.25,0.0
368,2,1.1993604848384862,1.0,0.25,0.5
369,2,1.1483604848384863,1.0,0.75,0.0
370,2,0.9753604848384861,1.0,0.5,0.0
371,2,0.6683604848384859,1.0,1.0,-0.25
372,2,0.766360484838486,0.0,-0.75,-0.25
373,2,0.9953604848384862,1.0,-0.5,0.25
374,2,1.1803604848384863,0.0,-0.5,-0.5
375,2,1.0243604848384862,0.0,-0.75,-0.25
376,2,1.748360484838445,1.0,0.5,0.0
377,2,0.9383604848384861,0.0,0.25,-0.25
378,2,1.3573604848384866,1.0,0.25,-0.5
379,2,1.0953604848384861,1.0,1.0,0.25
380,2,0.9563604848384861,0.0,-0.75,-0.25
381,2,1.3733604848384864,1.0,0.5,0.0
382,2,1.1003604848384863,0.0,-0.75,-0.5
383,2,0.8653604848384862,1.0,0.0,0.0
384,2,1.0043604848384862,0.0,-0.5,-0.25
385,2,0.782360484838486,1.0,1.0,0.0
386,2,0.8843604848384861,0.0,0.5,0.0
387,2,1.023360484838486,0.0,-0.75,-0.25
388,2,0.6523604848384859,0.0,-0.75,0.0
389,2,1.5333604848384688,1.0,-0.25,0.0
390,2,0.681360484838486,0.0,-0.5,-0.25
391,2,0.6303604848384858,0.0,-0.75,-0.25
392,2,0.844360484838486,0.0,-0.75,0.0
393,2,0.8803604848384861,0.0,-0.5,0.0
394,2,0.7873604848384861,1.0,1.0,-0.25
395,2,0.764360484838486,0.0,-0.5,0.0
396,2,0.836360484838486,1.0,0.75,-0.25
397,2,0.7323604848384859,1.0,-0.5,0.0
398,2,0.7483604848384859,0.0,-1.0,0.0
399,2,1.1183604848384863,1.0,0.75,-0.25
400,2,0.689360484838486,0.0,0.5,-0.5
401,2,0.7553604848384861,0.0,-0.25,0.0
402,2,0.8173604848384861,0.0,-0.75,0.0
403,2,0.836360484838486,0.0,-0.5,-0.5
404,2,0.868360484838486,0.0,-0.25,0.0
405,2,1.1253604848384864,1.0,0.5,0.0
406,2,0.747360484838486,1.0,0.5,-0.25
407,2,0.6763604848384859,1.0,1.0,0.5
408,2,0.8573604848384861,0.0,0.0,0.0
409,2,0.9213604848384861,0.0,0.5,0.0
410,2,0.9133604848384861,1.0,0.5,-0.25
411,2,1.3913604848384844,0.0,0.25,0.0
412,2,1.3143604848384864,1.0,0.75,0.0
413,2,0.7263604848384859,0.0,0.0,-0.5
414,2,0.7733604848384861,0.0,-0.5,-0.25
415,2,1.043360484838486,0.0,0.25,-0.5
416,3,3.110081120729253,1.0,0.75,0.5
417,3,1.8590811207293905,1.0,0.75,1.0
418,3,1.4930811207294308,0.0,0.75,-0.5
419,3,1.166081120729447,1.0,0.75,0.75
420,3,0.9470811207294468,0.0,0.25,0.25
421,3,2.4520811207293254,1.0,0.75,0.25
422,3,1.139081120729447,0.0,0.5,-0.25
423,3,4.291081120729123,1.0,0.5,0.0
424,3,0.8300811207294467,1.0,0.5,0.25
425,3,8.270081120730428,0.0,0.25,-0.25
426,3,1.3440811207294472,0.0,0.0,-0.25
427,3,7.475081120730162,1.0,0.5,0.0
428,3,0.9580811207294468,1.0,0.0,0.0
429,3,2.5860811207293106,0.0,-1.0,-0.25
430,3,1.392081120729442,0.0,-0.75,-0.25
431,3,2.909081120729275,1.0,0.75,0.25
432,3,0.9490811207294468,0.0,-1.0,0.25
433,3,1.2740811207294471,1.0,0.5,0.25
434,3,2.8710811207292792,0.0,-0.5,-0.5
435,3,1.3870811207294425,1.0,-0.25,0.25
436,3,1.9680811207293785,1.0,1.0,0.25
437,3,1.163081120729447,0.0,-1.0,0.25
438,3,1.4470811207294358,0.0,-0.25,0.5
439,3,2.601081120729309,1.0,-0.5,0.25
440,3,1.090081120729447,1.0,-0.5,0.25
441,3,1.7380811207294038,0.0,-0.75,0.25
442,3,0.8190811207294468,0.0,0.25,-0.5
443,3,2.4520811207293254,1.0,0.5,0.25
444,3,1.012081120729447,1.0,0.5,0.25
445,3,3.8300811207291736,0.0,-0.25,-0.25
446,3,1.8650811207293898,1.0,0.0,0.5
447,3,1.718081120729406,1.0,0.5,0.25
448,3,1.5680811207294225,1.0,0.0,0.25
449,3,2.242081120729348,0.0,0.25,-0.25
450,3,0.9900811207294469,0.0,-1.0,0.0
451,3,2.5600811207293135,0.0,0.0,-0.25
452,3,1.1030811207294469,1.0,0.25,-0.25
453,3,2.080081120729366,1.0,0.0,-0.25
454,3,1.0430811207294468,1.0,0.0,-0.25
455,3,1.259081120729447,1.0,-0.25,0.75
456,3,0.9690811207294469,0.0,-0.25,-0.5
457,3,0.9470811207294468,0.0,0.25,-0.5
458,3,2.2300811207293494,1.0,0.75,0.5
459,3,2.024081120729372,0.0,-0.5,-0.25
460,3,3.86408112072917,1.0,0.5,0.0
461,3,1.7220811207294056,0.0,-0.25,-0.25
462,3,1.108081120729447,1.0,0.5,0.0
463,3,0.7070811207294467,0.0,-1.0,-0.5
464,3,3.508081120729209,1.0,0.75,-0.5
465,3,1.609081120729418,0.0,-0.25,-0.5
466,3,1.5050811207294295,0.0,0.5,0.0
467,3,0.7290811207294468,0.0,-0.75,-0.25
468,3,1.092081120729447,1.0,0.5,-0.25
469,3,1.8710811207293891,0.0,-0.25,-0.25
470,3,1.4020811207294408,1.0,0.5,1.0
471,3,4.949081120729319,0.0,-0.75,0.5
472,3,0.9610811207294468,1.0,0.25,-0.25
473,3,2.029081120729372,1.0,-0.5,0.0
474,3,1.4680811207294335,1.0,0.0,0.25
475,3,0.9180811207294468,1.0,0.0,1.0
476,3,1.4080811207294401,1.0,0.5,0.25
477,3,2.22408112072935,1.0,-0.5,0.5
478,3,0.9640811207294468,1.0,-0.25,0.5
479,3,1.7310811207294046,0.0,0.25,-0.5
480,3,1.2370811207294472,1.0,-0.25,0.25
481,3,1.845081120729392,0.0,0.25,-0.5
482,3,1.6480811207294137,1.0,0.75,0.0
483,3,1.8510811207293913,0.0,-0.5,-0.5
484,3,1.0910811207294469,0.0,-0.25,-0.25
485,3,1.4200811207294388,1.0,-0.25,0.5
486,3,1.8210811207293947,1.0,0.5,-0.25
487,3,2.0680811207293672,0.0,-0.75,-0.25
488,3,1.8700811207293893,1.0,-0.25,0.5
489,3,1.3330811207294473,0.0,0.0,-0.25
490,3,3.1160811207292523,0.0,-0.5,-0.25
491,3,5.944081120729651,1.0,0.5,-0.25
492,3,3.0610811207292583,1.0,-0.25,0.5
493,3,0.9300811207294468,0.0,0.0,-0.25
494,3,1.5780811207294214,1.0,-0.25,0.25
495,3,1.4050811207294405,1.0,-0.25,0.75
496,3,1.3400811207294472,0.0,0.75,-0.25
497,3,1.709081120729407,0.0,-0.5,0.0
498,3,1.033081120729447,1.0,0.25,0.5
499,3,2.1310811207293607,0.0,0.5,-0.5
500,3,1.2570811207294472,1.0,-0.5,-0.75
501,3,1.4660811207294338,0.0,-0.5,-0.5
502,3,1.8320811207293934,1.0,-0.25,0.5
503,3,1.7250811207294052,1.0,0.25,0.5
504,3,0.7350811207294468,1.0,-0.5,0.75
505,3,0.9600811207294468,1.0,-0.25,0.0
506,3,3.281081120729234,1.0,0.5,-0.25
507,3,0.7310811207294468,1.0,1.0,0.0
508,3,3.7970811207291773,0.0,-0.75,0.0
509,3,1.3300811207294472,1.0,0.75,0.25
510,3,0.9760811207294469,1.0,0.25,0.0
511,3,0.8090811207294468,0.0,-0.75,0.0
512,3,1.5490811207294246,0.0,-0.5,-0.25
513,3,0.6480811207294466,0.0,-0.75,-0.25
514,3,1.3660811207294448,1.0,-0.75,0.25
515,3,1.4300811207294377,1.0,0.75,1.0
516,3,1.4680811207294335,0.0,-0.75,0.0
517,3,0.8030811207294468,0.0,-0.25,-0.5
518,3,1.068081120729447,1.0,0.0,0.25
519,3,0.9130811207294468,1.0,-0.25,0.5
520,3,3.371081120729224,1.0,0.25,0.0
521,3,1.082081120729447,0.0,-1.0,-0.25
522,3,2.185081120729355,1.0,0.0,0.5
523,3,1.049081120729447,0.0,-0.75,0.0
524,3,1.7430811207294032,0.0,0.25,-0.5
525,3,1.129081120729447,1.0,-0.25,0.0
526,3,1.3840811207294428,1.0,-0.5,-0.5
527,3,1.0350811207294468,1.0,-0.25,0.5
528,3,1.7290811207294048,1.0,-0.5,0.25
529,3,1.084081120729447,1.0,0.75,0.5
530,3,1.8690811207293894,0.0,0.5,0.0
531,3,1.7560811207294018,0.0,-0.5,0.25
532,3,2.2000811207293527,0.0,-0.5,0.5
533,3,0.9830811207294469,0.0,-0.75,-0.25
534,3,0.7010811207294467,0.0,-0.5,0.0
535,3,2.6510811207293035,1.0,0.75,0.25
536,3,1.854081120729391,1.0,0.0,0.75
537,3,2.214081120729351,1.0,-0.5,0.5
538,3,2.9610811207292693,1.0,0.75,0.75
539,3,3.1960811207292434,0.0,-0.25,0.25
540,3,1.038081120729447,0.0,-0.75,-0.25
541,3,4.582081120729196,0.0,-0.5,0.0
542,3,2.203081120729353,1.0,0.5,0.0
543,3,1.536081120729426,1.0,0.75,0.25
544,3,1.3170811207294473,0.0,-0.5,0.0
