,sbj,rt,ch,value_diff,gaze_diff,right
473,12,1.0938862665295577,0.0,-2.0,-0.5,0
474,12,2.0468862665294525,0.0,-2.0,-0.75,0
475,12,3.4048862665293034,2.0,0.0,-0.75,1
476,12,2.500886266529403,1.0,-2.0,-0.5,0
477,12,2.2708862665294283,1.0,4.0,-0.25,0
478,12,2.6858862665293826,1.0,2.0,-0.75,0
479,12,1.1798862665295482,1.0,2.0,-0.25,0
480,12,1.590886266529503,1.0,2.0,-0.5,0
481,12,2.0978862665294473,2.0,0.0,-0.75,1
482,12,2.4488862665294087,2.0,4.0,-0.5,1
483,12,2.2768862665294276,2.0,8.0,-0.25,1
484,12,2.401886266529414,1.0,-2.0,-0.5,0
485,12,1.98088626652946,2.0,8.0,0.25,1
486,12,1.9018862665294687,1.0,-4.0,0.0,0
487,12,1.735886266529487,2.0,8.0,0.5,1
488,12,3.116886266529335,2.0,2.0,-0.25,1
489,12,3.926886266529246,1.0,-2.0,-0.5,0
490,12,2.1238862665294445,1.0,-2.0,-0.75,0
491,12,0.8568862665295607,0.0,-4.0,-0.5,0
492,12,2.1428862665294424,2.0,4.0,-0.25,1
493,12,1.3748862665295267,1.0,2.0,-0.75,0
494,12,0.9868862665295608,0.0,-4.0,-0.5,0
495,12,1.6568862665294957,0.0,-4.0,-0.75,0
496,12,2.944886266529354,0.0,-2.0,-0.5,0
497,12,2.117886266529445,2.0,0.0,0.25,1
498,12,1.5778862665295044,0.0,-4.0,-0.25,0
499,12,2.081886266529449,0.0,-4.0,-0.5,0
